	H3BO3	K2SO4	K2HPO4	FeSO4	NH4Cl	MgCl2	NaCl	(NH4)6Mo7O24	CoCl2	CuSO4	MnSO4	ZnSO4
0	-0.07102096825640569	-0.9981134591491453	0.5067069301319274	0.3649668068275682	-0.9546811806997645	-0.652792091302721	0.32870335236668824	-0.5176854619688347	-0.17199420247459518	0.2324814005669451	0.773746240571406	0.85163878916686
1	0.14401780259369779	0.03467377590042098	-0.15457001159776695	-0.22547300128405634	0.44079673380102125	0.9637319901029555	0.001350911330293414	0.4630400342676153	-0.546579502281648	-0.7891603555464959	-0.541821890119093	0.19709752704841987
2	0.8454736919630923	0.44039870859448627	0.8902975666388742	0.6123984276216876	-0.5617176674693701	0.7761952288309053	-0.37471848702501287	0.27465138101565034	0.6332678410461652	0.5258969743888133	0.6241411471115712	0.997710227217879
3	0.7522086199104907	-0.36132729254089946	0.19982733247420637	0.12985915808799064	0.32756027053291237	0.10041997677480485	0.7780987742184782	0.8236409277773473	0.24953309790455158	0.8389802121092698	0.05105066911603351	0.5331344721638138
4	0.5803664334650667	-0.02250034816194524	0.10441213194149612	-0.023217887202221732	-0.04820133695995499	-0.882556721075397	-0.6014441410279818	-0.9308608443455492	0.05209353673028949	0.2887311030257904	-0.56126155965066	-0.6135114423448127
5	0.3489328473366995	-0.13061902868247766	-0.24379338132009531	0.22146529593989395	0.5916000825504508	0.43115223429994853	-0.17722930271327286	-0.8441294742365736	-0.39949294869147667	-0.6586683916791038	0.8740637920891063	0.4287118975228468
6	-0.6067716692879774	0.5688457170186367	-0.9423956150067022	-0.6278672386764863	-0.541883475706783	0.04849735318081838	0.8699337636092082	-0.33701836579186284	0.9330366513597053	0.9202123564650004	0.09910061224767608	0.3193747916120224
7	-0.3362844264599357	0.23539524651641885	-0.49685836829074415	0.08412335207888866	-0.3129474373943051	0.34373278339002566	-0.26653661149654995	0.10601837706404837	0.13699805720582248	0.07197790875242038	-0.9376945619665639	0.16364261369946775
8	0.23319330490525503	-0.39668262335749593	0.3795285358929201	0.6426393946924778	-0.37455316595291677	0.8945679378262175	0.9944103815644851	0.6268826317003235	-0.859768693817158	-0.9919691078023627	-0.06830795383611177	-0.9133278776186421
9	0.020615758479091806	-0.8625279760558384	0.6208547199842942	0.3498644710813379	0.20871852383825806	-0.31222663455562116	0.4051543213927431	0.40153621882267077	0.5284832803337094	-0.4078666702356102	0.9507931117445332	-0.8478060349939687
10	-0.14994032806516966	-0.6213621911164411	0.7596156675294241	0.9352957398902015	-0.12059391588320711	0.7194165210518795	-0.7449797093788413	-0.1511076466304836	0.3742481373588149	-0.20739974451070453	-0.4001966683670024	-0.04159922579745412
11	0.6386603586756199	-0.23265692500903024	-0.7230094255100683	-0.8534067211973284	-0.6774921676437051	0.18523251599469792	0.677986319270401	-0.07417865253698619	-0.7355773744719393	0.7662497571935494	-0.33275383239655787	0.0797577492331758
12	-0.7780151659615459	0.7917369058247266	-0.3360852217589968	-0.4917998760922343	0.15399000603112833	-0.19509693177268306	0.18460771276117693	0.22300954547283935	-0.20164098921644102	0.6730427127709697	0.21682850905140794	-0.26935505334232657
13	-0.9298799415212049	0.6408359234339753	-0.4230593499927243	-0.13524234970240456	0.6597704930367767	-0.3851599466233018	-0.07748907342860922	-0.2304971992927879	0.7616038107794618	0.16536689673965577	0.3144103823852067	0.8083420518123359
14	-0.7169105125578592	0.47326820530627023	-0.6006791596412193	-0.7715328870405099	-0.7590548016425939	0.5275971225221108	0.4864739548178554	0.9733905735764943	-0.3577953581186524	0.5742728693005261	-0.10128844580293572	0.5736621551763745
15	0.9820705396680225	0.9661419866096026	-0.08119276505512996	0.8556614615775819	0.834987959090083	0.6040296922764925	-0.32044252296226816	0.08889993303654586	-0.9846262875852241	-0.5948814048095651	-0.8099582409753721	-0.31863194264704964
16	0.4076382627533479	-0.7787260006060642	0.3438831652949974	-0.931926919769217	-0.8434767893243819	-0.9795639413153775	-0.9819942850218524	-0.7707593497823969	-0.6953043055061738	-0.47510633670812763	0.3722417309766959	-0.6469148654944377
17	0.46155321858327625	0.15534998421535962	0.98374695238166	-0.4506275130722732	0.5141569766104179	-0.03652221170189918	0.5648351423071498	0.7384099983124928	-0.5153891534561699	-0.08648836306696306	-0.7003671175563928	-0.4307076671698228
18	-0.18390175218884708	0.8542219889889502	-0.7620211837755166	-0.6703375319716915	0.8040562601039865	-0.6226225436688578	-0.7091865873019262	-0.4165900778327939	0.9080833612905639	-0.896166359308952	0.4903108284033195	-0.7908454493967088
19	-0.49114803197901047	-0.463378930878943	0.6531478943649334	0.48125741410943346	0.9340722846902518	-0.7635419133268596	0.13087320343405362	-0.5505217534328362	0.7099901514000162	-0.27465280493112343	-0.2194525472678931	-0.5064098019607601
20	-0.9087319757883714	0.32718652704195383	-0.8352162762134443	-0.3416294658724066	0.051522720415908996	-0.1673460242383551	-0.8256568979533687	-0.6493772452311152	0.3409513282261356	-0.16555429012990086	0.6385847859075604	-0.14860318443508036
21	-0.42591573892339196	-0.6519380612447567	0.08383934426395867	0.7994826419842305	-0.22016941546523017	-0.5129834764877694	-0.5382169918040032	0.6482010717708724	-0.03226617032106893	0.39442537572630365	-0.875150839995321	0.714257367511614
