Well,MOPS,Tricine,H3BO3,Glucose,K2SO4,K2HPO4,FeSO4,NH4Cl,MgCl2,NaCl,(NH4)6Mo7O24,CoCl2,CuSO4,MnSO4,ZnSO4,Kan,Water,Culture
B6,29.99999999999975,15.0,17.739026934896252,10.0,52.59413847756432,12.986416807175614,15.281020083177001,5.602362701651776,287.41870513494985,268.91327966803493,24.401287905466667,33.89920888465,15.42113955926,45.4420199388625,15.407398491467502,5.0,629.8939954128439,15.0
B7,29.99999999999975,15.0,17.739026934896252,10.0,52.59413847756432,12.986416807175614,15.281020083177001,5.602362701651776,287.41870513494985,268.91327966803493,24.401287905466667,33.89920888465,15.42113955926,45.4420199388625,15.407398491467502,5.0,629.8939954128439,15.0
B8,29.99999999999975,15.0,17.739026934896252,10.0,52.59413847756432,12.986416807175614,15.281020083177001,5.602362701651776,287.41870513494985,268.91327966803493,24.401287905466667,33.89920888465,15.42113955926,45.4420199388625,15.407398491467502,5.0,629.8939954128439,15.0
C1,29.99999999999985,15.0,24.596587142530502,10.0,96.95277879486423,23.3761446988974,21.752382885495575,10.631204288226241,321.8133615244217,35.580086466697935,90.00496986644565,5.691817058664916,23.23033678356957,13.55187915610625,35.661562580882766,5.0,722.1568887531974,15.0
C2,29.99999999999985,15.0,24.596587142530502,10.0,96.95277879486423,23.3761446988974,21.752382885495575,10.631204288226241,321.8133615244217,35.580086466697935,90.00496986644565,5.691817058664916,23.23033678356957,13.55187915610625,35.661562580882766,5.0,722.1568887531974,15.0
C3,29.99999999999985,15.0,24.596587142530502,10.0,96.95277879486423,23.3761446988974,21.752382885495575,10.631204288226241,321.8133615244217,35.580086466697935,90.00496986644565,5.691817058664916,23.23033678356957,13.55187915610625,35.661562580882766,5.0,722.1568887531974,15.0
C4,29.99999999999985,15.0,24.596587142530502,10.0,96.95277879486423,23.3761446988974,21.752382885495575,10.631204288226241,321.8133615244217,35.580086466697935,90.00496986644565,5.691817058664916,23.23033678356957,13.55187915610625,35.661562580882766,5.0,722.1568887531974,15.0
C5,29.99999999999975,15.0,11.671860911950313,10.0,14.957329972727104,11.877663305899947,8.063288610385,5.391307743532125,5.91962264080801,5.810257174016642,15.315829259792142,18.71130625221667,28.620214848134257,10.875438946975624,20.88883105275031,5.0,1266.897049280812,15.0
C6,29.99999999999975,15.0,11.671860911950313,10.0,14.957329972727104,11.877663305899947,8.063288610385,5.391307743532125,5.91962264080801,5.810257174016642,15.315829259792142,18.71130625221667,28.620214848134257,10.875438946975624,20.88883105275031,5.0,1266.897049280812,15.0
C7,29.99999999999975,15.0,11.671860911950313,10.0,14.957329972727104,11.877663305899947,8.063288610385,5.391307743532125,5.91962264080801,5.810257174016642,15.315829259792142,18.71130625221667,28.620214848134257,10.875438946975624,20.88883105275031,5.0,1266.897049280812,15.0
C8,29.99999999999975,15.0,11.671860911950313,10.0,14.957329972727104,11.877663305899947,8.063288610385,5.391307743532125,5.91962264080801,5.810257174016642,15.315829259792142,18.71130625221667,28.620214848134257,10.875438946975624,20.88883105275031,5.0,1266.897049280812,15.0
D1,29.999999999999886,15.0,12.884947418123689,10.0,23.981498579382368,24.674939047633206,29.721761911747503,9.42808816711637,48.356500473414535,304.1758140382174,19.114224962025,26.807488094466667,46.108023661986664,18.48347970995625,30.618154977357978,5.0,830.6450789585725,15.0
D2,29.999999999999886,15.0,12.884947418123689,10.0,23.981498579382368,24.674939047633206,29.721761911747503,9.42808816711637,48.356500473414535,304.1758140382174,19.114224962025,26.807488094466667,46.108023661986664,18.48347970995625,30.618154977357978,5.0,830.6450789585725,15.0
D3,29.999999999999886,15.0,12.884947418123689,10.0,23.981498579382368,24.674939047633206,29.721761911747503,9.42808816711637,48.356500473414535,304.1758140382174,19.114224962025,26.807488094466667,46.108023661986664,18.48347970995625,30.618154977357978,5.0,830.6450789585725,15.0
D4,29.999999999999886,15.0,12.884947418123689,10.0,23.981498579382368,24.674939047633206,29.721761911747503,9.42808816711637,48.356500473414535,304.1758140382174,19.114224962025,26.807488094466667,46.108023661986664,18.48347970995625,30.618154977357978,5.0,830.6450789585725,15.0
D5,30.000000000000398,15.0,41.72442115150125,10.0,86.87997900900552,9.759576324489666,19.8348110612735,10.515210423120495,21.981985534901394,18.086603571413324,31.253446497524283,22.931875629037503,9.672513831097158,13.531993639074688,14.411954777148106,5.0,1124.4156285504127,15.0
D6,30.000000000000398,15.0,41.72442115150125,10.0,86.87997900900552,9.759576324489666,19.8348110612735,10.515210423120495,21.981985534901394,18.086603571413324,31.253446497524283,22.931875629037503,9.672513831097158,13.531993639074688,14.411954777148106,5.0,1124.4156285504127,15.0
D7,30.000000000000398,15.0,41.72442115150125,10.0,86.87997900900552,9.759576324489666,19.8348110612735,10.515210423120495,21.981985534901394,18.086603571413324,31.253446497524283,22.931875629037503,9.672513831097158,13.531993639074688,14.411954777148106,5.0,1124.4156285504127,15.0
D8,30.000000000000398,15.0,41.72442115150125,10.0,86.87997900900552,9.759576324489666,19.8348110612735,10.515210423120495,21.981985534901394,18.086603571413324,31.253446497524283,22.931875629037503,9.672513831097158,13.531993639074688,14.411954777148106,5.0,1124.4156285504127,15.0
E1,30.0000000000003,15.0,27.898338560943753,10.0,5.82958962208951,18.062957887298666,13.32829181746225,11.002770489711843,15.640613900291317,108.89294154532412,25.22652109552237,18.4747784065,37.640623778099446,40.12463537294375,27.211558911765795,5.0,1075.6663786120469,15.0
E2,30.0000000000003,15.0,27.898338560943753,10.0,5.82958962208951,18.062957887298666,13.32829181746225,11.002770489711843,15.640613900291317,108.89294154532412,25.22652109552237,18.4747784065,37.640623778099446,40.12463537294375,27.211558911765795,5.0,1075.6663786120469,15.0
E3,30.0000000000003,15.0,27.898338560943753,10.0,5.82958962208951,18.062957887298666,13.32829181746225,11.002770489711843,15.640613900291317,108.89294154532412,25.22652109552237,18.4747784065,37.640623778099446,40.12463537294375,27.211558911765795,5.0,1075.6663786120469,15.0
E4,30.0000000000003,15.0,27.898338560943753,10.0,5.82958962208951,18.062957887298666,13.32829181746225,11.002770489711843,15.640613900291317,108.89294154532412,25.22652109552237,18.4747784065,37.640623778099446,40.12463537294375,27.211558911765795,5.0,1075.6663786120469,15.0
E5,29.999999999999986,15.0,9.1070610895225,10.0,39.44678743377583,8.295674475731115,34.626674035741495,7.6932097975045215,42.46942890927402,12.845439592098408,20.778023964599818,10.171404885087501,42.55005694415447,16.868157682920003,43.312856700421385,5.0,1136.835224489169,15.0
E6,29.999999999999986,15.0,9.1070610895225,10.0,39.44678743377583,8.295674475731115,34.626674035741495,7.6932097975045215,42.46942890927402,12.845439592098408,20.778023964599818,10.171404885087501,42.55005694415447,16.868157682920003,43.312856700421385,5.0,1136.835224489169,15.0
E7,29.999999999999986,15.0,9.1070610895225,10.0,39.44678743377583,8.295674475731115,34.626674035741495,7.6932097975045215,42.46942890927402,12.845439592098408,20.778023964599818,10.171404885087501,42.55005694415447,16.868157682920003,43.312856700421385,5.0,1136.835224489169,15.0
E8,29.999999999999986,15.0,9.1070610895225,10.0,39.44678743377583,8.295674475731115,34.626674035741495,7.6932097975045215,42.46942890927402,12.845439592098408,20.778023964599818,10.171404885087501,42.55005694415447,16.868157682920003,43.312856700421385,5.0,1136.835224489169,15.0
F1,30.000000000000085,15.0,30.83379174844625,10.0,20.66278724398593,6.676786885279173,20.488359444645177,6.94957609633818,26.91574355805038,25.78023536881986,17.08452411484167,48.548022335549994,11.374570953840001,10.61821220020625,18.57079076901,5.0,1180.496599280987,15.0
F2,30.000000000000085,15.0,30.83379174844625,10.0,20.66278724398593,6.676786885279173,20.488359444645177,6.94957609633818,26.91574355805038,25.78023536881986,17.08452411484167,48.548022335549994,11.374570953840001,10.61821220020625,18.57079076901,5.0,1180.496599280987,15.0
F3,30.000000000000085,15.0,30.83379174844625,10.0,20.66278724398593,6.676786885279173,20.488359444645177,6.94957609633818,26.91574355805038,25.78023536881986,17.08452411484167,48.548022335549994,11.374570953840001,10.61821220020625,18.57079076901,5.0,1180.496599280987,15.0
F4,30.000000000000085,15.0,30.83379174844625,10.0,20.66278724398593,6.676786885279173,20.488359444645177,6.94957609633818,26.91574355805038,25.78023536881986,17.08452411484167,48.548022335549994,11.374570953840001,10.61821220020625,18.57079076901,5.0,1180.496599280987,15.0
F5,29.999999999999986,15.0,49.1097832792025,10.0,9.621359981805073,23.351691451737942,50.7913972757805,7.492694270376876,46.47101378986709,47.54474522721717,45.14913247796456,47.92603147143334,52.23441935465,47.467021905518756,47.43433441949233,5.0,950.4063750949539,15.0
F6,29.999999999999986,15.0,49.1097832792025,10.0,9.621359981805073,23.351691451737942,50.7913972757805,7.492694270376876,46.47101378986709,47.54474522721717,45.14913247796456,47.92603147143334,52.23441935465,47.467021905518756,47.43433441949233,5.0,950.4063750949539,15.0
F7,29.999999999999986,15.0,49.1097832792025,10.0,9.621359981805073,23.351691451737942,50.7913972757805,7.492694270376876,46.47101378986709,47.54474522721717,45.14913247796456,47.92603147143334,52.23441935465,47.467021905518756,47.43433441949233,5.0,950.4063750949539,15.0
F8,29.999999999999986,15.0,49.1097832792025,10.0,9.621359981805073,23.351691451737942,50.7913972757805,7.492694270376876,46.47101378986709,47.54474522721717,45.14913247796456,47.92603147143334,52.23441935465,47.467021905518756,47.43433441949233,5.0,950.4063750949539,15.0
